Unnamed: 0,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI,gene_ens
7513,JUN,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.328761952,5.319674158,0,-0.920950334,0.0,0,ENSG00000177606
7514,CSTF2T,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.107041711,-0.239753503,0,-0.242244029,1.0,16,ENSG00000177613
7515,PGBD5,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,-0.03829176,-0.239753503,0,-0.242244029,1.0,1,ENSG00000177614
7516,GBA,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.043558889,-0.239753503,0,-0.920950334,0.0,0,ENSG00000177628
7517,IL17RA,0.181818182,0.0,0.363636364,0.181818182,0.0,0.0,0.0,0.004261068,2.539960328,0,1.115168582,0.666666667,40,ENSG00000177663
7518,CD163L1,0.0,0.222222222,0.222222222,0.0,0.0,0.0,0.0,0.225221737,-0.239753503,0,0.436462277,1.0,0,ENSG00000177675
7519,MAGEB10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009897074,-0.239753503,0,-0.920950334,0.0,0,ENSG00000177689
7520,DNAJC28,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.005607307,-0.239753503,0,-0.242244029,1.0,1,ENSG00000177692
7521,NAALADL2,0.0,0.0,0.555555556,0.0,0.0,0.0,0.0,0.6766826,-0.239753503,0,0.436462277,1.0,4,ENSG00000177694
7522,SLC35G5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.016953001,-0.239753503,0,-0.242244029,0.0,0,ENSG00000177710
7523,ANXA2R,0.0,0.0,0.222222222,0.0,0.0,0.0,0.0,0.248394208,-0.239753503,0,-0.242244029,1.0,3,ENSG00000177721
7524,FLII,0.01010101,0.0,0.070707071,0.0,0.04040404,0.03030303,0.0,-0.068275389,-0.239753503,0,1.115168582,0.875,31,ENSG00000177731
7525,SOX12,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.640058044,-0.239753503,0,-0.242244029,1.0,1,ENSG00000177732
7526,MYOZ1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.600408205,-0.239753503,0,-0.242244029,1.0,12,ENSG00000177791
7527,KCNJ10,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.022630222,-0.239753503,0,-0.242244029,1.0,11,ENSG00000177807
7528,CHID1,0.133333333,0.0,0.283333333,0.0,0.0,0.0,0.0,0.333282794,-0.239753503,0,0.436462277,0.68,8,ENSG00000177830
7529,PCDHB9,0.0,0.0,0.081081081,0.0,0.0,0.0,0.0,0.345385686,-0.239753503,0,1.115168582,1.0,0,ENSG00000177839
7530,ZNF518A,0.166666667,0.0,0.25,0.0,0.0,0.0,0.0,0.066083533,-0.239753503,0,0.436462277,0.6,7,ENSG00000177853
7531,TMEM187,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.113896702,-0.239753503,0,-0.242244029,1.0,1,ENSG00000177854
7532,ZNF619,0.0,0.0,0.777777778,0.0,0.0,0.0,0.0,-0.052679496,-0.239753503,0,-0.242244029,1.0,0,ENSG00000177873
7533,CAPZA3,0.0,0.076923077,0.0,0.0,0.0,0.0,0.0,-0.079678882,-0.239753503,0,-0.242244029,0.0,0,ENSG00000177938
7534,MAMDC4,0.083333333,0.0,0.083333333,0.0,0.0,0.0,0.0,0.545566413,-0.239753503,0,-0.242244029,0.5,4,ENSG00000177943
7535,RIC8A,0.08,0.0,0.1,0.0,0.02,0.0,0.0,0.008162592,-0.239753503,0,0.436462277,0.555555556,14,ENSG00000177963
7536,IMP3,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.287518149,-0.239753503,0,-0.242244029,1.0,15,ENSG00000177971
7537,ASB8,0.074074074,0.0,0.0,0.0,0.0,0.0,0.0,-0.06135613,-0.239753503,0,-0.920950334,0.0,0,ENSG00000177981
7538,LCN15,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.297519569,-0.239753503,0,-0.242244029,1.0,4,ENSG00000177984
7539,DPY19L2,0.058823529,0.0,0.294117647,0.0,0.0,0.0,0.0,0.325682292,-0.239753503,0,0.436462277,0.833333333,0,ENSG00000177990
7540,SPATA31E1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.003402686,-0.239753503,0,0.436462277,1.0,0,ENSG00000177992
7541,C2orf73,0.041666667,0.0,0.625,0.0,0.0,0.0,0.0,-0.068501269,-0.239753503,0,0.436462277,0.9375,4,ENSG00000177994
7542,GPR150,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.134763601,-0.239753503,0,-0.242244029,1.0,2,ENSG00000178015
7543,TSPYL6,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.010141763,-0.239753503,0,-0.242244029,1.0,20,ENSG00000178021
7544,LRRC75B,0.041666667,0.0,0.041666667,0.0,0.0,0.0,0.0,0.401198223,-0.239753503,0,-0.242244029,0.5,0,ENSG00000178026
7545,ADAMTSL1,0.242424242,0.0,0.606060606,0.0,0.0,0.0,0.0,-0.026620394,-0.239753503,0,1.793874888,0.714285714,3,ENSG00000178031
7546,IMPDH2,0.0,0.0,0.078431373,0.0,0.0,0.0,0.0,0.872845912,-0.239753503,0,0.436462277,1.0,31,ENSG00000178035
7547,ALS2CL,0.088235294,0.0,0.235294118,0.0,0.0,0.0,0.0,-0.348012128,-0.239753503,0,1.793874888,0.727272727,3,ENSG00000178038
7548,STAP2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.663311258,-0.239753503,0,-0.242244029,1.0,5,ENSG00000178078
7549,HTR3C,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.051081594,-0.239753503,0,-0.242244029,0.5,9,ENSG00000178084
7550,TSSK6,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.117182512,-0.239753503,0,-0.920950334,0.0,0,ENSG00000178093
7551,BOLA1,0.3,0.0,0.3,0.0,0.0,0.0,0.0,-0.00578329,-0.239753503,0,-0.242244029,0.5,5,ENSG00000178096
7552,PDE4DIP,0.0,0.0,0.260869565,0.0,0.0,0.0,0.0,-0.113283176,-0.239753503,0,-0.242244029,1.0,36,ENSG00000178104
7553,PPP1R42,0.068965517,0.0,0.137931034,0.0,0.0,0.0,0.0,0.013339181,-0.239753503,0,0.436462277,0.666666667,0,ENSG00000178125
7554,DALRD3,0.0,0.0,0.081967213,0.0,0.0,0.0,0.0,0.087608538,-0.239753503,0,0.436462277,1.0,1,ENSG00000178149
7555,ZNF518B,0.230769231,0.0,0.230769231,0.0,0.0,0.0,0.0,-0.121367516,-0.239753503,0,1.115168582,0.5,0,ENSG00000178163
7556,AMER3,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.02331879,-0.239753503,0,1.115168582,0.6,1,ENSG00000178171
7557,ZNF366,0.133333333,0.0,0.2,0.0,0.0,0.0,0.0,-0.21770054,-0.239753503,0,1.115168582,0.6,7,ENSG00000178175
7558,LCORL,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.086611353,-0.239753503,0,-0.242244029,0.0,2,ENSG00000178177
7559,ZNF454,0.5,0.0,0.0,0.166666667,0.0,0.0,0.0,-0.357295419,-0.239753503,0,-0.242244029,0.0,0,ENSG00000178187
7560,PLEC,0.142857143,0.067669173,0.503759398,0.067669173,0.0,0.0,0.0,0.041882361,-0.239753503,0,3.829993804,0.779069767,83,ENSG00000178209
7561,RNF212,0.0,0.086956522,0.304347826,0.0,0.0,0.0,0.0,-0.031657538,-0.239753503,0,0.436462277,1.0,1,ENSG00000178222
7562,GALNT11,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.181128223,-0.239753503,0,-0.242244029,1.0,12,ENSG00000178234
7563,SLITRK1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.021633628,-0.239753503,0,0.436462277,1.0,1,ENSG00000178235
7564,WDR6,0.0,0.0,0.133928571,0.0,0.0,0.0,0.0,0.226526455,-0.239753503,0,0.436462277,1.0,26,ENSG00000178252
7565,PRM3,0.0,0.0,0.125,0.0,0.0,0.0,0.0,-0.002045487,-0.239753503,0,-0.242244029,1.0,0,ENSG00000178257
7566,TMPRSS9,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.050745914,-0.239753503,0,0.436462277,0.5,1,ENSG00000178297
7567,TMEM11,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.316809552,-0.239753503,0,-0.920950334,0.0,0,ENSG00000178307
7568,KCNG2,0.076923077,0.0,0.076923077,0.0,0.0,0.0,0.0,0.002219428,-0.239753503,0,-0.242244029,0.5,7,ENSG00000178342
7569,SHISA3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024286714,-0.239753503,0,-0.920950334,0.0,0,ENSG00000178343
7570,CALML3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-0.783780316,-0.239753503,0,-0.242244029,1.0,43,ENSG00000178363
7571,ZNF223,0.416666667,0.0,0.333333333,0.0,0.0,0.0,0.0,-0.025094067,-0.239753503,0,-0.242244029,0.444444444,8,ENSG00000178386
7572,HTR1A,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,-0.025054115,-0.239753503,0,-0.242244029,1.0,44,ENSG00000178394
7573,BEND3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.489609414,-0.239753503,0,-0.242244029,1.0,18,ENSG00000178409
7574,NT5DC1,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.030481065,-0.239753503,0,-0.242244029,1.0,1,ENSG00000178425
7575,GLDC,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.239426988,-0.239753503,0,-0.242244029,0.333333333,4,ENSG00000178445
7576,MCMDC2,0.0,0.0,0.611111111,0.0,0.0,0.0,0.0,0.213911317,-0.239753503,0,0.436462277,1.0,0,ENSG00000178460
7577,TUBAL3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.045528358,2.539960328,0,-0.242244029,1.0,7,ENSG00000178462
7578,P4HTM,0.192307692,0.0,0.0,0.0,0.0,0.0,0.0,0.55099681,-0.239753503,0,-0.920950334,0.0,0,ENSG00000178467
7579,KLHL11,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.243568209,-0.239753503,0,-0.242244029,1.0,12,ENSG00000178502
7580,AMBN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017670676,-0.239753503,0,-0.242244029,1.0,3,ENSG00000178522
7581,SLC25A20,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.175458923,-0.239753503,0,-0.242244029,1.0,6,ENSG00000178537
7582,CA8,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,-0.183370762,-0.239753503,0,-0.242244029,0.0,5,ENSG00000178538
7583,CD28,0.0,0.333333333,0.333333333,0.0,0.0,0.0,0.0,0.139280784,-0.239753503,0,-0.242244029,1.0,4,ENSG00000178562
7584,EPM2AIP1,0.0,0.0,0.025,0.025,0.0,0.0,0.0,-0.078606557,-0.239753503,0,0.436462277,1.0,11,ENSG00000178567
7585,ERBB4,0.166666667,0.166666667,0.555555556,0.0,0.0,0.0,0.0,-0.279224923,5.319674158,0,1.793874888,0.769230769,48,ENSG00000178568
7586,OR6B3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.000712204,-0.239753503,0,-0.242244029,1.0,1,ENSG00000178586
7587,OTOS,0.0,0.0,0.285714286,0.0,0.0,0.0,0.0,-0.018744676,-0.239753503,0,-0.242244029,1.0,1,ENSG00000178602
7588,GTPBP6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.415441013,-0.239753503,0,-0.242244029,1.0,10,ENSG00000178605
7589,ERN1,0.111111111,0.0,0.222222222,0.111111111,0.0,0.0,0.0,0.020675937,2.539960328,0,0.436462277,0.666666667,12,ENSG00000178607
7590,C10orf53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.002615029,-0.239753503,0,-0.242244029,1.0,3,ENSG00000178645
7591,PARP10,0.121212121,0.0,0.090909091,0.0,0.0,0.0,0.0,0.464203171,-0.239753503,0,-0.242244029,0.428571429,3,ENSG00000178685
7592,GP5,0.142857143,0.0,0.285714286,0.0,0.0,0.0,0.0,-0.026491983,-0.239753503,0,0.436462277,0.666666667,11,ENSG00000178732
7593,ZHX2,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.060462489,-0.239753503,0,0.436462277,0.8,6,ENSG00000178764
7594,CD300LB,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.00783343,-0.239753503,0,-0.242244029,1.0,4,ENSG00000178789
7595,GDPD4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.012243916,-0.239753503,0,-0.242244029,1.0,0,ENSG00000178795
7596,OPLAH,0.052631579,0.0,0.052631579,0.0,0.052631579,0.0,0.0,0.427949725,-0.239753503,0,0.436462277,0.5,1,ENSG00000178814
7597,TMEM139,0.0,0.0,0.294117647,0.0,0.0,0.0,0.0,-0.479712915,-0.239753503,0,-0.242244029,1.0,2,ENSG00000178826
7598,RNF186,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.03337315,-0.239753503,0,0.436462277,1.0,2,ENSG00000178828
7599,EFCAB13,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.090894124,-0.239753503,0,-0.242244029,1.0,1,ENSG00000178852
7600,EXOSC4,0.0,0.043478261,0.086956522,0.0,0.0,0.0,0.0,0.622933951,-0.239753503,0,-0.242244029,1.0,35,ENSG00000178896
7601,PFAS,0.0,0.0,0.142857143,0.0,0.0,0.0,0.0,0.318105841,-0.239753503,0,-0.242244029,1.0,13,ENSG00000178921
7602,GAK,0.159090909,0.204545455,0.045454545,0.0,0.068181818,0.0,0.0,0.335603546,-0.239753503,0,1.115168582,0.222222222,33,ENSG00000178950
7603,ZBTB7A,0.666666667,0.0,0.333333333,0.0,0.0,0.0,0.0,0.053516844,-0.239753503,0,-0.242244029,0.333333333,49,ENSG00000178951
7604,TUFM,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.336663631,-0.239753503,0,-0.242244029,0.0,55,ENSG00000178952
7605,ERICH3,0.142857143,0.0,0.142857143,0.0,0.0,0.0,0.0,0.003563038,-0.239753503,0,-0.242244029,0.5,1,ENSG00000178965
7606,RMI1,0.333333333,0.0,0.444444444,0.0,0.0,0.0,0.0,0.386380978,-0.239753503,0,0.436462277,0.571428571,7,ENSG00000178966
7607,CTC1,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.049395524,-0.239753503,0,1.115168582,1.0,5,ENSG00000178971
7608,FBXO34,0.166666667,0.0,0.166666667,0.166666667,0.0,0.0,0.0,-0.096988738,-0.239753503,0,0.436462277,0.5,6,ENSG00000178974
7609,SNX18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.307263176,-0.239753503,0,-0.242244029,1.0,12,ENSG00000178996
7610,AURKB,0.0,0.0,0.428571429,0.0,0.0,0.0,0.0,0.541727038,-0.239753503,0,-0.242244029,1.0,116,ENSG00000178999
7611,TAS1R2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.000236186,-0.239753503,0,1.793874888,1.0,6,ENSG00000179002
7612,C3orf38,0.0,0.0,0.111111111,0.0,0.0,0.0,0.0,-0.083422247,-0.239753503,0,-0.242244029,1.0,3,ENSG00000179021
7613,KLHDC7A,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.077119868,-0.239753503,0,0.436462277,1.0,0,ENSG00000179023
7614,EXOC3L1,0.086956522,0.0,0.043478261,0.0,0.0,0.0,0.0,0.2059502,-0.239753503,0,0.436462277,0.333333333,8,ENSG00000179044
7615,OR13D1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.006492721,-0.239753503,0,0.436462277,1.0,0,ENSG00000179055
7616,IGSF22,0.285714286,0.0,0.142857143,0.0,0.0,0.0,0.0,0.010518102,-0.239753503,0,-0.242244029,0.333333333,0,ENSG00000179057
7617,ZFP42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000271251,-0.239753503,0,0.436462277,1.0,2,ENSG00000179059
7618,FAM133A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014345986,-0.239753503,0,-0.920950334,0.0,0,ENSG00000179083
7619,C12orf42,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.00843574,-0.239753503,0,-0.242244029,1.0,0,ENSG00000179088
7620,CYC1,0.0,0.0,0.0,0.090909091,0.0,0.0,0.0,0.258533181,-0.239753503,0,0.436462277,0.0,19,ENSG00000179091
7621,PER1,0.075471698,0.0,0.132075472,0.0,0.0,0.0,0.0,-0.724101916,-0.239753503,0,0.436462277,0.636363636,22,ENSG00000179094
7622,TMTC2,0.25,0.0,0.375,0.0,0.0,0.0,0.0,-0.048854763,-0.239753503,0,-0.242244029,0.6,4,ENSG00000179104
7623,SPTY2D1,0.142857143,0.0,0.142857143,0.0,0.0,0.0,0.0,0.059191013,-0.239753503,0,-0.242244029,0.5,14,ENSG00000179119
7624,CYP11B2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.000449178,2.539960328,0,-0.242244029,1.0,1,ENSG00000179142
7625,GIMAP7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.16451092,-0.239753503,0,-0.242244029,1.0,0,ENSG00000179144
7626,EDC3,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.319579146,-0.239753503,0,-0.242244029,1.0,22,ENSG00000179151
7627,TCAIM,0.466666667,0.0,0.133333333,0.0,0.0,0.0,0.0,-0.054130302,-0.239753503,0,-0.242244029,0.222222222,0,ENSG00000179152
7628,FUCA1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.088280541,-0.239753503,0,-0.242244029,0.0,5,ENSG00000179163
7629,HNRNPCL1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005276083,-0.239753503,0,-0.920950334,0.0,0,ENSG00000179172
7630,ZNF664,0.0,0.0,0.285714286,0.0,0.0,0.0,0.0,0.432627989,-0.239753503,0,-0.242244029,1.0,4,ENSG00000179195
7631,SIGLECL1,0.0,0.0,0.444444444,0.0,0.0,0.0,0.0,0.001117201,-0.239753503,0,-0.242244029,1.0,27,ENSG00000179213
7632,MAGED1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.490662381,-0.239753503,0,-0.242244029,1.0,59,ENSG00000179222
7633,CDH4,0.333333333,0.0,0.666666667,0.0,0.0,0.0,0.0,-0.112823518,-0.239753503,0,1.793874888,0.666666667,1,ENSG00000179242
7634,GADD45GIP1,0.0,0.0,0.090909091,0.0,0.0,0.0,0.0,0.384759165,-0.239753503,0,-0.242244029,1.0,34,ENSG00000179271
7635,TMEM151A,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.097832099,-0.239753503,0,-0.242244029,1.0,0,ENSG00000179292
7636,PTPN11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.431841871,-0.239753503,0,-0.242244029,1.0,67,ENSG00000179295
7637,WSCD1,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.012200766,-0.239753503,0,0.436462277,1.0,0,ENSG00000179314
7638,RAB39A,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.017801747,-0.239753503,0,-0.920950334,0.0,0,ENSG00000179331
7639,CLK3,0.0,0.263157895,0.0,0.0,0.0,0.0,0.0,0.172112407,-0.239753503,0,-0.242244029,0.0,32,ENSG00000179335
7640,ARID3B,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.163647648,-0.239753503,0,0.436462277,1.0,12,ENSG00000179361
7641,TMEM31,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.058372409,-0.239753503,0,-0.242244029,1.0,23,ENSG00000179363
7642,PACS2,0.181818182,0.0,0.363636364,0.0,0.0,0.0,0.0,0.1754615,-0.239753503,0,0.436462277,0.666666667,4,ENSG00000179364
7643,ELMOD2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.118666622,-0.239753503,0,-0.920950334,0.0,0,ENSG00000179387
7644,GPC5,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.027816206,-0.239753503,0,-0.242244029,0.5,15,ENSG00000179399
7645,DNAJB8,0.0,0.0,0.444444444,0.0,0.0,0.0,0.0,0.000142146,-0.239753503,0,0.436462277,1.0,11,ENSG00000179407
7646,GEMIN4,0.058823529,0.0,0.205882353,0.058823529,0.0,0.0,0.0,0.283317322,-0.239753503,0,0.436462277,0.777777778,48,ENSG00000179409
7647,KLHL28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.039157268,-0.239753503,0,0.436462277,1.0,5,ENSG00000179454
7648,ALOX12B,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.017791651,-0.239753503,0,0.436462277,1.0,10,ENSG00000179477
7649,SLC17A8,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,-0.019528307,-0.239753503,0,-0.242244029,0.5,0,ENSG00000179520
7650,SHARPIN,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.370407587,-0.239753503,0,-0.920950334,0.0,0,ENSG00000179526
7651,DNHD1,0.0,0.035087719,0.157894737,0.035087719,0.0,0.0,0.0,0.120209683,-0.239753503,0,3.151287499,1.0,0,ENSG00000179532
7652,SLITRK4,0.25,0.0,0.5,0.25,0.0,0.0,0.0,-0.03966282,-0.239753503,0,0.436462277,0.666666667,0,ENSG00000179542
7653,HTR1D,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,-0.106316026,-0.239753503,0,0.436462277,1.0,42,ENSG00000179546
7654,GCC1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.168450155,-0.239753503,0,-0.242244029,1.0,18,ENSG00000179562
7655,LSMEM2,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,-0.051352436,-0.239753503,0,-0.242244029,1.0,9,ENSG00000179564
7656,CIITA,0.09375,0.0,0.3125,0.0,0.0,0.0,0.0,0.019165133,-0.239753503,0,-0.242244029,0.769230769,10,ENSG00000179583
7657,ZFPM1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.170825637,-0.239753503,0,-0.242244029,1.0,2,ENSG00000179588
7658,GPHB5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002150779,-0.239753503,0,-0.920950334,0.0,0,ENSG00000179600
7659,GRM8,0.444444444,0.133333333,0.0,0.0,0.0,0.0,0.0,0.000811854,-0.239753503,0,-0.242244029,0.0,48,ENSG00000179603
7660,OR6C4,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.000591193,-0.239753503,0,-0.920950334,0.0,0,ENSG00000179626
7661,TPPP2,0.0,0.0,0.214285714,0.0,0.0,0.0,0.0,-0.05144578,-0.239753503,0,-0.242244029,1.0,0,ENSG00000179636
7662,FCER1A,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.754668897,-0.239753503,0,-0.242244029,1.0,14,ENSG00000179639
7663,NLRP8,0.333333333,0.0,0.5,0.166666667,0.0,0.0,0.0,0.218536311,-0.239753503,0,1.115168582,0.6,1,ENSG00000179709
7664,PCED1B,0.357142857,0.0,0.214285714,0.0,0.0,0.0,0.0,-0.125698101,-0.239753503,0,-0.242244029,0.375,2,ENSG00000179715
7665,APOBEC3B,0.045454545,0.0,0.636363636,0.0,0.0,0.0,0.0,0.195596028,-0.239753503,0,1.793874888,0.933333333,5,ENSG00000179750
7666,PIPOX,0.0,0.0,0.222222222,0.0,0.0,0.0,0.0,-0.518095332,-0.239753503,0,-0.242244029,1.0,0,ENSG00000179761
7667,CDH5,0.032258065,0.0,0.419354839,0.129032258,0.0,0.0,0.0,-0.088368629,-0.239753503,0,1.793874888,0.928571429,34,ENSG00000179776
7668,LRRC3B,0.0,0.0,0.523809524,0.0,0.0,0.0,0.0,-0.078459389,-0.239753503,0,1.115168582,1.0,1,ENSG00000179796
7669,MRGPRX4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.00221739,-0.239753503,0,1.115168582,1.0,2,ENSG00000179817
7670,MROH1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.334669268,-0.239753503,0,-0.920950334,0.0,0,ENSG00000179832
7671,AKAP5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.058860343,-0.239753503,0,-0.242244029,0.0,24,ENSG00000179841
7672,GIPC3,0.0,0.0,0.4,0.2,0.0,0.0,0.0,-0.3109353,-0.239753503,0,1.115168582,1.0,1,ENSG00000179855
7673,ABCA13,0.230769231,0.076923077,0.230769231,0.0,0.0,0.0,0.0,-0.00314981,-0.239753503,0,4.508700109,0.5,3,ENSG00000179869
7674,NLRP11,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.020795232,-0.239753503,0,-0.242244029,1.0,0,ENSG00000179873
7675,TIGD5,0.0,0.0,0.020833333,0.0,0.0,0.0,0.0,0.190312807,-0.239753503,0,-0.242244029,1.0,8,ENSG00000179886
7676,C1orf194,0.0,0.0,0.285714286,0.0,0.0,0.0,0.0,0.309376337,-0.239753503,0,-0.242244029,1.0,0,ENSG00000179902
7677,ZNF154,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.636373706,-0.239753503,0,-0.920950334,0.0,0,ENSG00000179909
7678,B3GNT3,0.157894737,0.0,0.526315789,0.0,0.0,0.0,0.0,-0.840990125,-0.239753503,0,0.436462277,0.769230769,34,ENSG00000179913
7679,ITLN1,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,-0.458653622,-0.239753503,0,0.436462277,1.0,10,ENSG00000179914
7680,NRXN1,0.0,0.0,0.833333333,0.0,0.0,0.0,0.0,-0.244726598,-0.239753503,0,-0.242244029,1.0,6,ENSG00000179915
7681,SEPHS2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.343296589,-0.239753503,0,-0.242244029,1.0,4,ENSG00000179918
7682,GPBAR1,0.142857143,0.0,0.142857143,0.0,0.0,0.0,0.0,0.055349964,-0.239753503,0,-0.242244029,0.5,16,ENSG00000179921
7683,ZNF648,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.003733627,-0.239753503,0,-0.920950334,0.0,0,ENSG00000179930
7684,CCR8,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.048123319,2.539960328,0,-0.920950334,0.0,0,ENSG00000179934
7685,BBS10,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.251311891,-0.239753503,0,0.436462277,1.0,5,ENSG00000179941
7686,FIZ1,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.217050749,-0.239753503,0,-0.920950334,0.0,0,ENSG00000179943
7687,TSHZ1,0.1,0.0,0.45,0.0,0.0,0.0,0.0,-0.12858035,-0.239753503,0,0.436462277,0.818181818,3,ENSG00000179981
7688,SOCS4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.067607795,-0.239753503,0,0.436462277,1.0,6,ENSG00000180008
7689,ZNF48,0.0,0.0,0.111111111,0.111111111,0.0,0.0,0.111111111,0.303489418,-0.239753503,0,0.436462277,1.0,22,ENSG00000180035
7690,OR3A1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,-0.016010844,-0.239753503,0,-0.242244029,0.5,3,ENSG00000180090
7691,TRNAU1AP,0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.028482895,-0.239753503,0,-0.920950334,0.0,0,ENSG00000180098
7692,EXOC3,0.081081081,0.0,0.324324324,0.0,0.0,0.0,0.0,-0.018571262,-0.239753503,0,-0.242244029,0.8,24,ENSG00000180104
7693,TDRD6,0.173913043,0.0,0.260869565,0.0,0.0,0.0,0.0,0.526340018,-0.239753503,0,1.115168582,0.6,1,ENSG00000180113
7694,C12orf40,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.002493103,-0.239753503,0,-0.242244029,0.0,0,ENSG00000180116
